Ticker,Date,Open,High,Low,Close,Volume
GOOGL,2024-05-18,177.27,179.45,174.96,176.89,25994921
GOOGL,2024-05-19,177.9,182.04,177.54,181.53,17708116
GOOGL,2024-05-20,181.81,185.67,180.93,181.94,71600123
GOOGL,2024-05-21,182.39,183.74,180.21,182.41,29487966
GOOGL,2024-05-22,181.61,184.43,179.58,180.53,36132196
GOOGL,2024-05-23,181.72,182.28,178.74,179.6,12750093
GOOGL,2024-05-24,178.14,179.82,173.48,177.74,26024369
GOOGL,2024-05-25,176.32,178.24,174.71,175.07,31476525
GOOGL,2024-05-26,175.67,178.1,174.39,177.33,45281530
GOOGL,2024-05-27,175.59,177.68,174.06,175.62,52772038
GOOGL,2024-05-28,174.31,176.08,172.84,175.06,11836390
GOOGL,2024-05-29,173.39,176.95,170.37,171.85,73450148
GOOGL,2024-05-30,171.53,171.7,168.95,169.47,18858235
GOOGL,2024-05-31,167.85,168.69,164.07,165.58,44448863
GOOGL,2024-06-01,164.53,169.23,163.15,166.91,61583260
GOOGL,2024-06-02,167.17,167.53,164.94,165.21,47043476
GOOGL,2024-06-03,164.73,166.48,162.71,164.05,36618920
GOOGL,2024-06-04,163.07,164.84,159.18,163.72,44392254
GOOGL,2024-06-05,163.25,166.41,160.75,164.04,46638551
GOOGL,2024-06-06,164.04,165.3,160.74,162.46,46236384
GOOGL,2024-06-07,162.09,163.42,158.76,159.65,49202383
GOOGL,2024-06-08,160.11,162.72,159.52,160.63,61090393
GOOGL,2024-06-09,161.96,164.3,157.15,159.39,31862154
GOOGL,2024-06-10,159.67,159.69,156.09,157.9,59164706
GOOGL,2024-06-11,156.42,158.91,155.65,156.65,56534788
GOOGL,2024-06-12,155.88,156.44,154.62,155.9,42413093
GOOGL,2024-06-13,154.46,157.1,154.33,156.9,43787687
GOOGL,2024-06-14,155.63,157.73,152.0,154.69,24217845
GOOGL,2024-06-15,155.73,156.73,152.12,154.85,10961547
GOOGL,2024-06-16,155.46,155.52,154.77,155.14,67705088
GOOGL,2024-06-17,154.16,157.94,149.67,151.54,65267680
GOOGL,2024-06-18,152.88,157.2,152.83,153.75,24625351
GOOGL,2024-06-19,153.68,154.73,151.41,153.89,54904616
GOOGL,2024-06-20,154.64,158.33,150.04,154.5,56802520
GOOGL,2024-06-21,155.85,159.4,151.81,155.44,23968628
GOOGL,2024-06-22,155.8,160.24,155.59,158.76,71641136
GOOGL,2024-06-23,159.05,161.75,155.19,159.93,72697014
GOOGL,2024-06-24,161.46,163.53,158.12,162.58,78847374
GOOGL,2024-06-25,161.04,162.43,159.27,160.41,43849757
GOOGL,2024-06-26,159.5,162.77,157.66,160.45,43670548
GOOGL,2024-06-27,160.6,161.62,159.14,160.87,12669757
GOOGL,2024-06-28,159.97,162.01,156.21,157.78,70824479
GOOGL,2024-06-29,158.25,162.83,156.67,158.37,78053257
GOOGL,2024-06-30,159.68,160.79,159.21,159.62,75756994
GOOGL,2024-07-01,158.86,162.52,155.85,160.8,12365149
GOOGL,2024-07-02,162.07,165.28,159.9,164.96,35144304
GOOGL,2024-07-03,165.11,165.34,160.79,164.82,17522208
GOOGL,2024-07-04,165.35,168.42,163.79,164.96,39247917
GOOGL,2024-07-05,165.76,167.27,161.33,167.06,60630226
GOOGL,2024-07-06,167.38,171.4,166.48,170.22,60827771
GOOGL,2024-07-07,169.44,172.19,167.17,167.84,51399250
GOOGL,2024-07-08,169.17,171.3,165.77,169.37,64983904
GOOGL,2024-07-09,170.81,174.18,166.89,171.21,37258119
GOOGL,2024-07-10,172.19,174.16,168.64,172.21,75695497
GOOGL,2024-07-11,173.36,176.28,169.21,170.88,31112151
GOOGL,2024-07-12,170.83,175.4,165.79,167.22,61028441
GOOGL,2024-07-13,166.63,167.6,166.08,166.78,57777622
GOOGL,2024-07-14,166.47,168.49,162.56,167.3,47614047
GOOGL,2024-07-15,166.19,169.33,163.14,163.86,54014140
GOOGL,2024-07-16,164.59,166.44,159.82,165.15,63664740
GOOGL,2024-07-17,164.19,166.23,163.22,165.02,56826608
GOOGL,2024-07-18,163.75,165.07,161.61,161.66,48604142
GOOGL,2024-07-19,160.66,163.07,156.83,158.51,44958979
GOOGL,2024-07-20,159.73,161.76,159.24,161.49,16179342
GOOGL,2024-07-21,160.48,164.1,156.23,162.77,79190339
GOOGL,2024-07-22,162.67,165.17,161.82,165.05,54603303
GOOGL,2024-07-23,165.03,168.36,162.52,166.38,59539823
GOOGL,2024-07-24,164.77,165.49,162.55,164.06,45635556
GOOGL,2024-07-25,164.78,167.1,160.17,161.6,69274947
GOOGL,2024-07-26,161.09,165.55,158.2,162.1,43885730
GOOGL,2024-07-27,161.88,162.26,160.48,161.42,22698457
GOOGL,2024-07-28,161.05,162.81,158.46,160.67,35345724
GOOGL,2024-07-29,161.44,163.1,157.2,158.05,41376313
GOOGL,2024-07-30,158.46,161.25,155.0,160.67,39482848
GOOGL,2024-07-31,161.24,164.84,159.01,161.63,67083847
GOOGL,2024-08-01,162.6,167.4,162.14,163.56,33813265
GOOGL,2024-08-02,162.14,162.83,157.8,160.94,51441856
GOOGL,2024-08-03,160.91,161.6,157.06,160.34,73963790
GOOGL,2024-08-04,159.17,161.31,155.77,161.24,29002577
GOOGL,2024-08-05,160.62,162.44,157.84,160.33,43753176
GOOGL,2024-08-06,159.85,160.66,156.18,157.07,10143372
GOOGL,2024-08-07,158.04,159.69,157.86,158.47,18206778
GOOGL,2024-08-08,158.63,161.57,154.6,154.66,23111605
GOOGL,2024-08-09,153.85,154.94,152.04,154.73,38359146
GOOGL,2024-08-10,155.74,160.32,154.87,159.76,21454087
GOOGL,2024-08-11,159.99,164.61,156.7,163.63,29585577
GOOGL,2024-08-12,164.32,165.55,162.9,163.6,23396815
GOOGL,2024-08-13,164.0,167.25,159.53,160.24,74239199
GOOGL,2024-08-14,160.7,162.5,158.36,161.93,55635645
GOOGL,2024-08-15,161.11,165.26,156.77,157.15,46203977
GOOGL,2024-08-16,157.43,160.35,153.99,158.59,75872285
GOOGL,2024-08-17,159.39,159.5,156.03,157.34,39035643
GOOGL,2024-08-18,156.56,159.4,154.99,155.14,67993310
GOOGL,2024-08-19,154.56,155.55,152.8,155.29,31861622
GOOGL,2024-08-20,154.62,154.98,154.38,154.44,62245598
GOOGL,2024-08-21,154.18,155.84,150.87,152.45,40508819
GOOGL,2024-08-22,151.89,153.6,149.89,153.31,28399830
GOOGL,2024-08-23,154.83,156.89,152.99,154.22,76538796
GOOGL,2024-08-24,155.22,159.73,152.66,153.55,63111163
GOOGL,2024-08-25,152.72,155.26,150.87,152.6,35611324
GOOGL,2024-08-26,152.87,155.55,149.25,151.23,29263246
GOOGL,2024-08-27,151.45,153.79,147.82,149.88,21097025
GOOGL,2024-08-28,148.63,148.77,146.9,148.51,72242146
GOOGL,2024-08-29,147.19,147.54,143.98,144.53,18831428
GOOGL,2024-08-30,143.57,147.13,141.0,144.77,77013922
GOOGL,2024-08-31,144.86,148.44,144.27,147.27,22303378
GOOGL,2024-09-01,147.49,148.89,143.15,146.57,72465760
GOOGL,2024-09-02,145.47,145.56,143.7,143.97,43940953
GOOGL,2024-09-03,143.78,146.66,142.01,144.11,39698735
GOOGL,2024-09-04,143.8,144.1,142.46,143.21,39676340
GOOGL,2024-09-05,144.32,146.44,142.55,145.71,54927611
GOOGL,2024-09-06,146.67,148.28,143.63,145.88,71333967
GOOGL,2024-09-07,146.07,148.89,143.68,147.31,15857102
GOOGL,2024-09-08,147.35,148.77,147.19,147.5,37278931
GOOGL,2024-09-09,146.58,150.65,143.6,144.03,63196587
GOOGL,2024-09-10,145.26,146.34,142.19,144.61,79875261
GOOGL,2024-09-11,144.47,148.4,140.18,145.32,64594057
GOOGL,2024-09-12,144.53,144.65,141.67,144.58,61376682
GOOGL,2024-09-13,144.21,147.87,140.87,143.46,34883684
GOOGL,2024-09-14,144.79,145.49,144.51,145.39,58105273
GOOGL,2024-09-15,144.02,147.74,141.25,143.23,18408353
GOOGL,2024-09-16,144.24,144.98,143.23,144.18,68849631
GOOGL,2024-09-17,143.64,146.76,142.64,146.41,31376819
GOOGL,2024-09-18,147.03,147.72,146.44,146.9,41288553
GOOGL,2024-09-19,147.78,151.0,144.69,149.53,60143031
GOOGL,2024-09-20,148.18,152.03,145.94,149.21,76822523
GOOGL,2024-09-21,149.38,153.51,147.94,150.4,28764598
GOOGL,2024-09-22,151.16,153.31,150.82,151.99,33360301
GOOGL,2024-09-23,151.42,153.33,147.66,149.54,15019508
GOOGL,2024-09-24,150.02,150.19,146.02,146.34,53338770
GOOGL,2024-09-25,147.36,149.22,143.42,146.75,55274450
GOOGL,2024-09-26,146.37,150.76,143.17,143.71,37262952
GOOGL,2024-09-27,143.02,147.02,141.64,142.44,50088325
GOOGL,2024-09-28,142.07,144.74,139.43,142.81,76086132
GOOGL,2024-09-29,142.65,142.96,140.82,142.9,34830807
GOOGL,2024-09-30,141.61,145.04,139.03,139.94,44818758
GOOGL,2024-10-01,138.7,141.69,138.29,138.52,60309908
GOOGL,2024-10-02,138.35,142.48,134.72,142.3,22955078
GOOGL,2024-10-03,142.37,144.8,138.59,139.01,17010274
GOOGL,2024-10-04,138.11,140.39,136.13,138.51,41653238
GOOGL,2024-10-05,138.76,139.94,134.8,135.29,20008533
GOOGL,2024-10-06,134.77,136.14,132.14,132.52,38174145
GOOGL,2024-10-07,132.8,135.08,131.13,131.58,73925472
GOOGL,2024-10-08,130.51,130.84,128.72,128.77,15688963
GOOGL,2024-10-09,128.18,128.48,127.35,127.89,39694619
GOOGL,2024-10-10,127.27,129.35,126.35,127.04,21301597
GOOGL,2024-10-11,126.87,130.04,124.57,129.25,29492280
GOOGL,2024-10-12,129.48,130.96,128.46,130.29,42117946
GOOGL,2024-10-13,129.11,130.35,127.23,129.55,39731565
GOOGL,2024-10-14,128.58,129.68,127.69,127.76,68343494
GOOGL,2024-10-15,127.65,129.94,124.76,128.25,59549970
GOOGL,2024-10-16,127.33,130.31,123.76,125.78,25490720
GOOGL,2024-10-17,126.42,128.37,123.18,125.76,38736225
GOOGL,2024-10-18,126.47,127.64,125.6,125.96,59151504
GOOGL,2024-10-19,124.89,125.53,123.0,123.21,69881451
GOOGL,2024-10-20,124.01,125.67,123.58,124.35,31271666
GOOGL,2024-10-21,124.87,126.58,121.28,125.37,42195126
GOOGL,2024-10-22,124.37,124.6,120.93,122.4,71970875
GOOGL,2024-10-23,122.87,124.74,119.65,121.15,69326634
GOOGL,2024-10-24,120.42,121.21,117.13,117.25,70685487
GOOGL,2024-10-25,116.9,120.09,114.41,118.1,24162224
GOOGL,2024-10-26,117.25,120.32,117.25,120.15,14184459
GOOGL,2024-10-27,121.2,123.97,117.77,120.66,31129411
GOOGL,2024-10-28,119.5,121.83,119.07,119.14,13808260
GOOGL,2024-10-29,118.06,118.19,115.1,117.46,59675193
GOOGL,2024-10-30,117.29,119.13,114.14,114.57,28728645
GOOGL,2024-10-31,114.55,114.79,113.84,114.11,32660808
GOOGL,2024-11-01,114.33,114.86,114.1,114.8,32530349
GOOGL,2024-11-02,113.76,115.96,112.1,114.98,60232377
GOOGL,2024-11-03,113.83,114.06,113.11,113.98,27282099
GOOGL,2024-11-04,113.8,116.34,111.84,114.07,47991067
GOOGL,2024-11-05,113.69,113.73,113.12,113.53,17204429
GOOGL,2024-11-06,114.06,115.27,112.22,112.69,51665330
GOOGL,2024-11-07,113.08,114.04,110.84,111.69,51066151
GOOGL,2024-11-08,111.92,112.75,108.7,111.11,53235362
GOOGL,2024-11-09,111.29,111.33,109.06,110.89,57948287
GOOGL,2024-11-10,109.81,110.06,106.97,108.03,41034825
GOOGL,2024-11-11,107.49,110.01,105.55,109.05,28593425
GOOGL,2024-11-12,108.9,111.89,108.46,108.67,37924823
GOOGL,2024-11-13,109.02,111.48,107.46,109.66,57916250
GOOGL,2024-11-14,110.26,110.66,107.82,109.74,24143403
GOOGL,2024-11-15,109.58,111.61,106.83,110.5,49240478
GOOGL,2024-11-16,109.59,110.57,107.12,109.81,23705917
GOOGL,2024-11-17,109.01,112.26,106.85,111.27,65370800
GOOGL,2024-11-18,111.42,113.56,111.23,112.85,30669034
GOOGL,2024-11-19,111.82,111.98,110.68,111.82,70216988
GOOGL,2024-11-20,112.45,113.68,112.06,112.9,23381438
GOOGL,2024-11-21,112.11,115.42,110.81,111.4,71697651
GOOGL,2024-11-22,110.74,112.4,110.05,112.13,46288015
GOOGL,2024-11-23,113.13,114.75,112.58,114.55,33655481
GOOGL,2024-11-24,113.85,115.97,111.58,112.62,44176175
GOOGL,2024-11-25,113.41,114.12,110.7,111.74,66547037
GOOGL,2024-11-26,111.85,113.59,110.03,112.23,48832902
GOOGL,2024-11-27,112.02,113.49,108.84,111.23,30561847
GOOGL,2024-11-28,111.89,112.36,109.28,111.52,31430847
GOOGL,2024-11-29,110.54,111.64,108.68,109.08,62472381
GOOGL,2024-11-30,109.12,110.87,107.66,110.3,15753995
GOOGL,2024-12-01,110.62,113.02,109.2,110.45,66557612
GOOGL,2024-12-02,111.18,114.01,108.01,110.27,18606031
GOOGL,2024-12-03,111.33,114.03,110.0,113.7,72963263
GOOGL,2024-12-04,113.36,116.26,111.8,114.71,69858285
GOOGL,2024-12-05,113.59,115.12,111.24,115.09,35488151
GOOGL,2024-12-06,113.94,114.85,110.86,113.66,42091314
GOOGL,2024-12-07,113.7,115.9,110.6,115.77,26592567
GOOGL,2024-12-08,115.04,117.64,113.33,116.88,34100705
GOOGL,2024-12-09,116.79,118.69,113.74,114.16,37476334
GOOGL,2024-12-10,113.41,116.75,110.37,111.26,29617311
GOOGL,2024-12-11,112.07,113.46,111.08,113.25,60149392
GOOGL,2024-12-12,112.6,113.59,112.01,113.06,58620873
GOOGL,2024-12-13,114.09,115.73,112.19,114.23,61555291
GOOGL,2024-12-14,115.31,118.07,112.52,114.04,79668221
GOOGL,2024-12-15,114.22,114.41,113.75,113.98,40312727
GOOGL,2024-12-16,113.93,115.9,111.08,113.36,77844576
GOOGL,2024-12-17,112.78,113.75,109.88,112.42,77188753
GOOGL,2024-12-18,111.53,112.85,108.71,112.59,33862280
GOOGL,2024-12-19,112.07,112.62,110.67,111.51,47850083
GOOGL,2024-12-20,112.32,114.19,111.55,112.77,39028275
GOOGL,2024-12-21,112.51,114.43,111.01,113.92,33445740
GOOGL,2024-12-22,112.84,113.52,110.8,111.34,40322849
GOOGL,2024-12-23,111.5,111.83,108.26,108.27,25198537
GOOGL,2024-12-24,107.42,108.78,107.3,107.69,73672560
GOOGL,2024-12-25,107.64,109.76,105.91,107.44,33076828
GOOGL,2024-12-26,106.9,108.77,103.9,106.11,32881194
GOOGL,2024-12-27,106.57,109.14,103.94,105.51,51590087
GOOGL,2024-12-28,104.55,106.55,103.08,104.39,17525801
GOOGL,2024-12-29,103.99,105.72,102.16,103.87,76740445
GOOGL,2024-12-30,104.45,105.39,101.75,104.25,42274152
AMZN,2024-01-01,186.36,188.78,183.91,184.1,79948862
AMZN,2024-01-02,183.07,185.97,179.7,181.63,24069893
AMZN,2024-01-03,182.72,183.12,179.04,180.22,22581529
AMZN,2024-01-04,178.44,181.7,176.55,179.85,52468184
AMZN,2024-01-05,181.24,186.55,179.65,181.24,53125899
AMZN,2024-01-06,182.4,183.35,182.22,183.33,24363281
AMZN,2024-01-07,184.44,189.51,180.93,183.82,13733943
AMZN,2024-01-08,183.67,187.95,180.25,182.06,44942089
AMZN,2024-01-09,180.39,180.45,177.93,178.87,48952793
AMZN,2024-01-10,177.73,181.63,176.32,179.05,59701718
AMZN,2024-01-11,178.73,183.54,176.86,179.96,34684903
AMZN,2024-01-12,180.45,184.08,178.37,180.54,70346338
AMZN,2024-01-13,179.22,183.12,177.04,177.15,63492872
AMZN,2024-01-14,178.72,179.65,173.86,176.92,17482525
AMZN,2024-01-15,177.42,181.12,177.2,179.04,33961170
AMZN,2024-01-16,179.41,184.38,177.85,181.08,64805449
AMZN,2024-01-17,179.31,181.81,177.08,178.23,72760985
AMZN,2024-01-18,177.95,182.42,176.42,177.33,34609584
AMZN,2024-01-19,176.81,181.28,173.24,179.65,41986350
AMZN,2024-01-20,178.64,182.99,174.91,177.08,60072324
AMZN,2024-01-21,178.6,178.74,173.71,178.3,24947253
AMZN,2024-01-22,179.28,182.01,178.67,180.11,19484120
AMZN,2024-01-23,180.27,184.87,175.45,178.94,11233501
AMZN,2024-01-24,177.97,181.69,174.92,179.83,35583747
AMZN,2024-01-25,180.46,184.84,177.9,181.65,79759777
AMZN,2024-01-26,180.72,182.06,175.87,178.97,17986408
AMZN,2024-01-27,177.69,179.06,173.78,178.44,37336039
AMZN,2024-01-28,177.63,178.5,175.16,176.73,62961337
AMZN,2024-01-29,178.11,179.53,173.89,175.44,79402936
AMZN,2024-01-30,176.55,179.73,175.61,176.04,50506365
AMZN,2024-01-31,177.05,181.97,174.75,175.38,76327462
AMZN,2024-02-01,176.05,180.15,172.0,175.39,64782352
AMZN,2024-02-02,173.76,176.24,172.79,175.87,58768464
AMZN,2024-02-03,175.52,175.59,174.92,174.93,64547468
AMZN,2024-02-04,175.11,178.33,170.28,171.61,31586904
AMZN,2024-02-05,172.89,175.31,172.39,175.27,17740769
AMZN,2024-02-06,176.77,177.9,173.93,174.36,77043114
AMZN,2024-02-07,172.95,177.13,171.46,176.06,68267250
AMZN,2024-02-08,177.54,178.23,173.83,174.07,46512726
AMZN,2024-02-09,175.03,176.88,172.06,175.78,78101759
AMZN,2024-02-10,174.21,174.64,169.63,173.91,73011042
AMZN,2024-02-11,174.1,174.64,171.57,172.01,14352463
AMZN,2024-02-12,173.54,177.23,168.59,172.41,20028083
AMZN,2024-02-13,171.0,172.24,169.51,171.81,27025605
AMZN,2024-02-14,171.95,173.78,171.1,172.24,11624619
AMZN,2024-02-15,171.0,174.59,170.42,172.63,72241678
AMZN,2024-02-16,170.94,175.2,167.62,168.84,41880549
AMZN,2024-02-17,169.71,173.65,166.68,172.03,62387775
AMZN,2024-02-18,172.98,175.96,170.81,170.88,32255931
AMZN,2024-02-19,171.5,174.6,171.44,172.35,61997428
AMZN,2024-02-20,173.71,177.71,172.31,174.57,13398827
AMZN,2024-02-21,174.23,176.84,170.59,171.35,58761694
AMZN,2024-02-22,170.19,174.62,167.54,169.69,75435117
AMZN,2024-02-23,169.94,171.55,168.36,170.52,33715083
AMZN,2024-02-24,168.83,170.25,163.82,170.11,41396837
AMZN,2024-02-25,170.0,175.02,165.04,173.61,46689877
AMZN,2024-02-26,172.24,175.88,167.92,170.25,48852564
AMZN,2024-02-27,169.66,173.45,168.53,169.86,67101779
AMZN,2024-02-28,169.62,171.05,166.35,169.29,62033103
AMZN,2024-02-29,168.39,172.02,167.12,168.46,57939376
AMZN,2024-03-01,168.77,171.94,165.42,168.38,50459116
AMZN,2024-03-02,170.03,170.1,167.5,169.62,23228559
AMZN,2024-03-03,170.55,172.04,167.68,167.91,76850109
AMZN,2024-03-04,167.64,171.7,164.33,171.04,73996189
AMZN,2024-03-05,169.62,173.53,169.21,172.74,66666143
AMZN,2024-03-06,173.97,175.69,173.46,175.22,42374028
AMZN,2024-03-07,175.32,180.22,170.71,177.77,70525914
AMZN,2024-03-08,179.24,180.28,174.02,179.12,18279617
AMZN,2024-03-09,179.54,179.6,179.06,179.27,25498163
AMZN,2024-03-10,180.44,185.63,177.35,180.48,71413759
AMZN,2024-03-11,179.99,184.28,178.93,183.33,19625233
AMZN,2024-03-12,182.17,185.42,176.72,184.37,50195105
AMZN,2024-03-13,185.05,185.17,182.99,183.52,35250414
AMZN,2024-03-14,183.15,187.37,178.87,183.52,16169257
AMZN,2024-03-15,184.86,188.0,180.1,187.13,39617022
AMZN,2024-03-16,186.42,190.16,183.24,186.12,60583671
AMZN,2024-03-17,187.9,188.96,186.11,186.25,10503685
AMZN,2024-03-18,186.26,191.26,182.04,186.98,62539348
AMZN,2024-03-19,186.66,192.11,186.02,189.59,11903043
AMZN,2024-03-20,190.51,195.55,186.77,191.47,10663923
AMZN,2024-03-21,190.89,192.37,185.56,187.83,34108643
AMZN,2024-03-22,185.98,188.39,181.26,185.81,47196888
AMZN,2024-03-23,184.36,185.11,179.13,181.61,58900251
AMZN,2024-03-24,180.7,184.34,176.59,182.91,10887800
AMZN,2024-03-25,182.97,185.34,181.53,183.03,58177702
AMZN,2024-03-26,182.71,182.95,179.65,182.28,72784061
AMZN,2024-03-27,183.43,184.78,180.58,181.38,73129904
AMZN,2024-03-28,183.0,185.98,178.73,178.87,73299705
AMZN,2024-03-29,180.28,184.32,176.11,183.84,29859095
AMZN,2024-03-30,185.13,190.22,181.09,187.17,48156351
AMZN,2024-03-31,185.74,189.01,182.04,183.88,31253192
AMZN,2024-04-01,184.57,189.34,182.2,188.22,43922246
AMZN,2024-04-02,187.99,188.34,184.85,186.23,20979024
AMZN,2024-04-03,185.57,186.35,184.17,185.54,24249539
AMZN,2024-04-04,185.7,187.17,182.33,184.04,60640507
AMZN,2024-04-05,182.84,183.04,177.51,181.41,20279559
AMZN,2024-04-06,179.85,180.53,175.59,177.1,34059286
AMZN,2024-04-07,175.74,175.87,175.6,175.67,72834890
AMZN,2024-04-08,176.8,178.09,173.68,174.76,32287370
AMZN,2024-04-09,173.5,177.16,168.83,170.4,25116154
AMZN,2024-04-10,170.36,171.01,167.21,168.15,36335399
AMZN,2024-04-11,168.09,169.71,163.11,163.48,19595705
AMZN,2024-04-12,163.13,165.61,162.59,164.72,41280483
AMZN,2024-04-13,166.25,166.4,165.21,165.54,37873439
AMZN,2024-04-14,165.03,166.02,163.58,165.39,57650416
AMZN,2024-04-15,164.02,164.07,161.25,161.8,55486790
AMZN,2024-04-16,161.83,162.03,158.06,160.9,66437456
AMZN,2024-04-17,160.61,162.5,156.57,158.26,66822327
AMZN,2024-04-18,157.94,158.02,157.7,157.72,77586039
AMZN,2024-04-19,157.48,159.16,153.32,157.21,18420501
AMZN,2024-04-20,156.19,158.02,153.21,154.16,18213348
AMZN,2024-04-21,153.34,154.85,151.41,151.84,21664822
AMZN,2024-04-22,152.5,156.45,149.78,150.41,74875748
AMZN,2024-04-23,150.41,152.83,146.01,149.04,44403713
AMZN,2024-04-24,149.44,153.9,147.84,148.66,65757693
AMZN,2024-04-25,149.76,153.11,149.52,149.73,50788876
AMZN,2024-04-26,150.83,152.53,148.59,150.45,60276230
AMZN,2024-04-27,150.31,152.94,149.35,151.74,64133451
AMZN,2024-04-28,151.3,154.9,150.18,150.22,34980575
AMZN,2024-04-29,150.75,153.38,146.53,151.45,46866297
AMZN,2024-04-30,151.86,154.84,147.94,149.73,36154151
AMZN,2024-05-01,148.28,150.77,143.99,145.93,28754514
AMZN,2024-05-02,146.41,147.54,145.37,146.16,78690945
AMZN,2024-05-03,147.35,150.26,143.74,149.8,72942056
AMZN,2024-05-04,149.25,151.79,147.0,148.16,10189537
AMZN,2024-05-05,147.55,150.2,143.47,144.39,21570897
AMZN,2024-05-06,143.6,146.18,140.85,145.43,45150536
AMZN,2024-05-07,144.93,145.97,142.71,145.08,79064922
AMZN,2024-05-08,145.16,145.62,141.26,145.09,31274316
AMZN,2024-05-09,144.41,145.37,141.87,142.97,74867844
AMZN,2024-05-10,143.92,144.59,142.56,143.12,63561024
AMZN,2024-05-11,142.6,145.75,141.22,141.69,37041443
AMZN,2024-05-12,140.53,144.54,139.56,142.81,64031134
AMZN,2024-05-13,141.96,145.4,141.46,144.78,45040705
AMZN,2024-05-14,143.92,146.32,143.39,143.44,33843395
AMZN,2024-05-15,143.97,148.29,139.93,147.02,10964158
AMZN,2024-05-16,147.4,148.88,145.07,148.71,16732898
AMZN,2024-05-17,149.92,153.43,146.59,148.18,62805554
AMZN,2024-05-18,147.38,150.01,146.82,147.41,66951425
AMZN,2024-05-19,148.37,149.23,146.54,147.77,42991547
AMZN,2024-05-20,148.46,150.47,146.57,147.43,57188723
AMZN,2024-05-21,148.74,152.56,146.09,148.07,63862585
AMZN,2024-05-22,146.62,147.63,142.8,147.08,22253150
AMZN,2024-05-23,146.78,148.73,145.31,146.35,74016264
AMZN,2024-05-24,147.43,149.19,145.33,148.7,74212134
AMZN,2024-05-25,148.22,151.89,145.26,148.98,28799473
AMZN,2024-05-26,147.91,148.4,147.33,148.07,72044441
AMZN,2024-05-27,147.08,150.05,143.59,143.71,54031817
AMZN,2024-05-28,142.45,146.03,139.17,140.58,72240414
AMZN,2024-05-29,139.8,143.02,136.57,136.57,29681630
AMZN,2024-05-30,135.84,137.65,134.55,136.47,26524316
AMZN,2024-05-31,137.27,139.96,134.55,136.05,27484489
AMZN,2024-06-01,136.43,138.69,132.88,137.52,50850642
AMZN,2024-06-02,137.18,137.43,133.23,136.76,14417704
AMZN,2024-06-03,137.85,140.05,137.11,139.15,24323662
AMZN,2024-06-04,139.32,141.32,136.52,139.62,50050292
AMZN,2024-06-05,139.39,140.74,136.83,138.57,17467734
AMZN,2024-06-06,137.87,140.49,137.82,138.91,41291844
AMZN,2024-06-07,139.22,141.7,137.6,138.18,20811364
AMZN,2024-06-08,137.81,138.18,137.22,137.77,47972821
AMZN,2024-06-09,138.88,140.87,135.33,138.23,36119714
AMZN,2024-06-10,137.93,140.0,136.41,137.45,44305258
AMZN,2024-06-11,138.3,141.81,135.05,135.71,36385632
AMZN,2024-06-12,136.08,137.97,132.11,134.87,44247943
AMZN,2024-06-13,135.22,138.62,133.6,136.79,50427922
AMZN,2024-06-14,135.77,139.81,131.88,135.84,66135163
AMZN,2024-06-15,134.88,136.23,133.4,134.09,42207214
AMZN,2024-06-16,134.98,138.97,132.3,138.22,37734041
AMZN,2024-06-17,138.07,141.79,136.75,138.3,15138541
AMZN,2024-06-18,138.77,139.05,136.31,137.53,13699761
AMZN,2024-06-19,137.39,141.18,137.09,139.07,67295379
AMZN,2024-06-20,138.22,141.21,134.67,136.85,26059182
AMZN,2024-06-21,138.09,140.48,134.36,134.41,48731725
AMZN,2024-06-22,133.39,137.1,131.7,131.87,61826927
AMZN,2024-06-23,132.04,135.86,128.72,132.95,54293024
AMZN,2024-06-24,132.85,134.02,129.77,133.38,68943392
AMZN,2024-06-25,132.78,134.3,129.87,131.45,31240352
AMZN,2024-06-26,131.67,134.08,127.86,131.46,29781985
AMZN,2024-06-27,131.14,133.66,130.4,131.0,21322717
AMZN,2024-06-28,129.83,130.19,127.45,128.08,30045276
AMZN,2024-06-29,128.65,128.76,124.93,125.53,79596705
AMZN,2024-06-30,125.64,126.35,124.83,125.47,51788670
AMZN,2024-07-01,124.98,126.03,122.6,124.49,63225136
AMZN,2024-07-02,124.67,127.46,122.71,122.84,65863815
AMZN,2024-07-03,122.11,125.53,119.49,124.25,62314825
AMZN,2024-07-04,125.27,126.94,122.34,123.68,79723206
AMZN,2024-07-05,123.5,125.26,123.34,123.87,39253372
AMZN,2024-07-06,124.57,128.27,123.79,124.93,53693479
AMZN,2024-07-07,123.87,126.61,123.41,125.94,53108967
AMZN,2024-07-08,126.14,127.1,122.73,125.67,45595310
AMZN,2024-07-09,125.68,126.5,123.95,124.15,60735660
AMZN,2024-07-10,125.2,127.17,123.1,126.2,68318961
AMZN,2024-07-11,127.08,129.79,125.56,127.66,63576832
AMZN,2024-07-12,128.72,130.43,126.08,126.39,69782548
AMZN,2024-07-13,127.51,129.08,125.2,127.44,21238743
AMZN,2024-07-14,127.82,130.93,125.23,127.4,54242841
AMZN,2024-07-15,128.19,131.57,128.04,128.83,28648652
AMZN,2024-07-16,129.75,132.99,127.2,132.7,73724376
AMZN,2024-07-17,131.5,133.66,130.13,131.26,69790783
AMZN,2024-07-18,130.62,132.94,129.3,129.41,45855879
AMZN,2024-07-19,128.18,130.91,127.0,129.44,30516202
AMZN,2024-07-20,128.56,129.31,126.14,129.15,57722796
